qid,band,pi_en,pi_cm,pi_zh
841919,20-40,0.02219138697124623,-0.0451119545521676,-0.10150362016497984
1095085,20-40,0.08178436308333756,0.02617852284617993,-0.07921142251965083
634174,20-40,0.0204553588886759,-0.002036597886197908,-0.0666926773892059
737940,20-40,0.019218209358089957,-0.05634229533686158,-0.08101123476101964
407131,20-40,0.035050506986099406,-0.00871915693431809,-0.11367923633166566
1086760,20-40,0.001894997416932668,-0.08866409610651002,-0.146322261957149
409887,20-40,-0.00937605206576039,-0.05047182443227743,-0.11100959168532953
998641,20-40,-0.003551234550455175,-0.04241849301174667,-0.04950617358552656
1052089,20-40,-0.011931977184144234,-0.06942490614846228,-0.1348126919619259
1082792,20-40,0.02364611713910726,-0.04005600685154711,-0.09308157011795191
1042426,20-40,-0.016643116678616756,-0.06823462887086593,-0.1359668345650903
1051755,20-40,0.08726016957781606,0.03344474277923322,-0.07082146102955267
425330,20-40,0.022907484030311853,-0.09223960599603459,-0.14310306593875138
1004949,20-40,-0.012379837446108016,-0.05453581321400333,-0.14128395592705434
988306,20-40,0.06730202128605897,0.005732231389931525,-0.08885623474631621
234821,20-40,0.040739855074174505,-0.021661662759594993,-0.05740054027365029
641284,20-40,-0.003147337107929471,-0.06322211499633715,-0.11562497374364376
985167,20-40,9.456480711906093e-05,-0.039103789088617724,-0.11462330586938169
1087317,20-40,0.047190562533985306,-0.05271619616369425,-0.08520734013555212
1099288,20-40,0.05583491987568346,-0.010336703757313732,-0.12070805308092039
275629,20-40,0.011932773500858754,-0.13605659275638762,-0.19292958436323418
808200,20-40,-0.053617812264767445,-0.08334191151914497,-0.14195450563778275
660672,20-40,0.015308059132668108,-0.05639467395098263,-0.06855812169997516
1034761,20-40,-0.02169165276942634,-0.043717307059808086,-0.15473667845245612
970242,20-40,-0.0820366339779044,-0.13459787000376788,-0.19303300325581738
631724,20-40,-0.0021780948110655825,-0.05096738546780198,-0.12266621329566356
993748,20-40,0.02766739974170109,-0.018914021409879286,-0.1052300250780753
907334,20-40,0.04416454647987376,-0.008214030668650882,-0.07004324207204453
1102325,20-40,0.0400470548407269,0.007151069325283168,-0.11401383644031123
912898,20-40,0.042611370351676295,-0.011493680891968366,-0.0969964952749813
605651,20-40,0.024060408978514167,-0.06130142483533867,-0.06585873448027954
804103,20-40,-0.016213416463883832,-0.05986106229450431,-0.12765421683387876
354515,20-40,-0.03977208432702444,-0.08975184183234862,-0.15418027996393208
1021605,20-40,0.052966844673553,0.020076033688340718,-0.035508571397593336
473394,20-40,-0.013376905042200118,-0.043657871413902316,-0.07757908962558271
1065985,20-40,0.008826596026953386,-0.051139118861659894,-0.09871986939012828
402417,20-40,-0.0037800520627891757,-0.037026001980362905,-0.0843186411781637
1013797,20-40,0.04261176667450531,-0.060119086100851316,-0.09003875767101158
844658,20-40,0.01094730829941659,-0.08672483554779042,-0.10750562537709554
10276,20-40,-0.010164596745632389,-0.09717922754708402,-0.15005236460760907
843409,20-40,-0.0012156509039955316,-0.06786525651335254,-0.10862234657586002
1096619,20-40,0.022062716404282152,-0.03212423311351559,-0.08725474627792439
874691,20-40,0.014821086843013384,-0.031809778784252424,-0.10703761275337795
156889,20-40,-0.061965726753900253,-0.10887994194415795,-0.13616341748160116
846082,20-40,0.013694969255544736,-0.007761113027185105,-0.09936584662894238
1087915,20-40,-0.011794302616863723,-0.059948289303137184,-0.10335372225741754
851490,20-40,-0.003946113769336811,-0.04336713225887285,-0.05909456723700531
931147,20-40,-0.06254584119500442,-0.09970448311747727,-0.15708121359347738
390484,20-40,0.03355567363441962,-0.08011186391071667,-0.1118219444495364
418032,20-40,0.03224933795023466,0.005788429266976647,-0.019922530319825334
1096527,20-40,0.0019856313850588753,-0.05452209873514552,-0.12620956576467973
1039346,20-40,0.04020993201085931,-0.030269824820563902,-0.08722603062826564
914321,20-40,-0.06753485386280883,-0.1586141580257754,-0.13331047771806104
1013229,20-40,0.010951229421276926,-0.05991303584168749,-0.10216487330508398
436249,20-40,-0.005336660407721173,-0.036203104828318074,-0.08104169110026271
913509,20-40,0.03854811100925619,-0.024229763120627336,-0.12728783937178856
1022198,20-40,0.00664910221257742,0.0020256748443603038,-0.09018075523441127
160694,20-40,0.009890604242174274,-0.08489778881658093,-0.1365681035830515
991138,20-40,0.0049087134796882235,-0.021989976262657127,-0.09443587476988059
1102330,20-40,0.020431753394421538,-0.009564051603841349,-0.07358849494894745
1085980,20-40,-0.022430146048302724,-0.04190503197096233,-0.09726773206492892
975040,20-40,-0.013316640211374527,-0.05144392630879428,-0.10936345792186693
667535,20-40,-0.006913304040317227,-0.10057685485863606,-0.13884275824432957
272500,20-40,0.04667288188414299,-0.06222906371456342,-0.11602928093926443
1095845,20-40,0.0405406962611011,0.0048544462325302235,-0.08159319438047091
1084624,20-40,0.008645046810101397,-0.052950113599926636,-0.10726358549832109
632455,20-40,0.02544485017611721,-0.04847306233618742,-0.07281357905249508
323154,20-40,0.03237945145468074,-0.031007300519553894,-0.08961339248182995
1034703,20-40,0.05187639757579165,-0.006787335410837533,-0.11660989429677557
1087129,20-40,-0.0006052091516883969,-0.01898714839182919,-0.10007497948407794
440098,20-40,0.037961462709781346,0.01015448922627651,-0.09450991251656211
1101961,20-40,0.018013914240666614,-0.027862103591285686,-0.09142780280958418
275997,20-40,-0.006926397196787219,-0.0598571681815903,-0.11137604239227486
1065227,20-40,0.0026890813667679783,-0.04879242197684688,-0.12431221314226881
1086942,20-40,-0.0008672164345211756,-0.08871436454237047,-0.10902936952553399
1086915,20-40,-0.002414877155914168,-0.03841378520874124,-0.12613100345727646
567895,20-40,0.0328471481563157,-0.06163229364665379,-0.1069339207267818
1063177,20-40,0.022857833006395295,-0.010818214352654102,-0.09716652735715808
557157,20-40,0.03908967076950343,-0.02092732372082839,-0.07232789767201206
1082603,20-40,0.040970927186832026,-0.02472919356283673,-0.06274902624790288
1084971,20-40,-0.011180005778291346,-0.047851780750100686,-0.10421956073520586
1040532,20-40,-0.009714909980888808,-0.05557865247633269,-0.0994131515111702
1099636,20-40,0.023312337809923325,-0.043029001741387816,-0.07100509461326317
28442,20-40,-0.005047435744911791,-0.06211835356907375,-0.11911114432261506
248086,20-40,0.03971514792809662,-0.01777530237737816,-0.07387670504878996
1000678,20-40,0.06322966349204114,-0.04987444457394725,-0.07947873294136983
542431,20-40,-0.014166621971343064,-0.041432398313730134,-0.09076036823718814
845719,20-40,-0.007667389813645302,-0.06585979798094554,-0.06925584293382148
566946,20-40,0.04828278829575801,-0.03783743970389152,-0.08702288070987807
1085845,20-40,0.04740046738466944,-0.049066322181468,-0.1071792271067053
488021,20-40,0.00042041624679019923,-0.03559923252527316,-0.08426598424259876
80712,20-40,0.012100467491525038,-0.05532553682936293,-0.13396207325748732
245921,20-40,-0.02212785882780246,-0.05313460620789681,-0.10199001894451193
1097198,20-40,0.0655624862036123,-0.011618150265641775,-0.057843927220708
1096610,20-40,0.010423926816906244,-0.076956793006008,-0.09195993268132988
1096932,20-40,0.0064622220571847475,-0.00256588387285439,-0.03741254845656996
878817,20-40,-0.008417998799524914,-0.027781669737147106,-0.10863682999410994
773924,20-40,0.0059334396324549,-0.05387118111270418,-0.08116391056127145
1095874,20-40,-0.02105819995336602,-0.055639112555149854,-0.06648364906849882
1094605,20-40,0.03904029322399281,-0.020218801276207128,-0.08535815439990185
1096667,20-40,-0.009227889931052308,-0.06638312218027831,-0.08751429007547906
837740,20-40,0.022124323673655813,-0.023342852826693974,-0.08206477113281922
1023025,20-40,0.045687071897299085,0.008221757114685785,-0.1033345581759553
1085245,20-40,0.04005134848427868,-0.0198116361600009,-0.09225659716252135
145821,20-40,0.012194674846898783,-0.05776831164389082,-0.11526123190095708
20671,20-40,-0.027199689598815677,-0.07844821241689696,-0.13602158442840326
65038,20-40,0.008708344941362908,-0.04503069970731134,-0.09480814846896256
497132,20-40,-0.018252543266272056,-0.0634110183156668,-0.10419893736752495
146244,20-40,-0.001999457577242159,-0.08817521385447,-0.10120218927262062
231292,20-40,0.00601327881850288,-0.058285486929923164,-0.05930000533864358
817349,20-40,-0.02295394963116237,-0.04857877139580835,-0.09236647232963899
1093875,20-40,0.0010243758814534112,-0.027726679223106905,-0.06178627239713392
415500,20-40,-0.042206693919897134,-0.0905758276731586,-0.10164231112639516
1017605,20-40,-0.005753516572266144,-0.038262524711861555,-0.10287158873861849
1079340,20-40,0.03323661880255981,-0.0011112015596148744,-0.07854791357704334
1096787,20-40,0.01751552641593896,-0.09196111519409494,-0.0963670869433676
178468,20-40,-0.009719565425873138,-0.11125610343992935,-0.10999693542750524
399617,20-40,0.019028991789953546,-0.0328537778122393,-0.0586814559554248
1068726,20-40,-0.05634394330231107,-0.07411661299796082,-0.11461189870217746
225752,20-40,0.03965247710616095,-0.03877083366981783,-0.058550086846695305
1089670,20-40,-0.0688709581655075,-0.1279041912126906,-0.1751078832733685
288702,20-40,0.00730449385548514,-0.06343346325154633,-0.11371012334763346
837202,20-40,0.04223001090149123,-0.03415982533545957,-0.058851000998850704
1048876,20-40,0.031470842483027686,-0.05266797058234271,-0.07964059038269286
1096870,20-40,0.03053084019324202,-0.032523737211945604,-0.12465580956173147
1067640,20-40,0.016948981318088842,-0.04763594166465623,-0.13184412234270665
42555,20-40,0.022578047683419637,-0.008633911233312624,-0.12628860383448998
214040,20-40,0.007360216805447541,-0.06696572843064914,-0.06039675404313895
8714,20-40,-0.0050439055211037205,-0.0654811149334455,-0.11456115831348762
1053901,20-40,0.015852663871313604,0.0062537609613548565,-0.08335623017770025
496244,20-40,-0.012804921196448023,-0.03280948457792118,-0.11914184915751298
69789,20-40,-0.018355898246337023,-0.08271693494754472,-0.14728548962183236
1071389,20-40,0.010274124236565043,-0.07548096618929612,-0.11448611316551519
473361,20-40,0.004814663980787142,-0.009715624151791561,-0.0697272909161152
830040,20-40,-0.05325656237504239,-0.086901688250404,-0.14493089882094592
1087046,20-40,0.025807630195145446,-0.031985426158124525,-0.09132780810230429
988787,20-40,0.05107763159812981,-0.011212405606531129,-0.07891380249364649
1087870,20-40,0.06058001180551169,-0.041825733505880404,-0.08833067608027982
248385,20-40,-0.014370215955613115,-0.09882309062019538,-0.15061662973533219
69506,20-40,-0.03811354093456147,-0.12466572647440705,-0.1690040582126306
734198,20-40,-0.0026516201732367933,-0.07594511478023147,-0.10864670790360392
277785,20-40,0.014701539408851728,-0.07822808925168413,-0.1253702261724793
912879,20-40,0.00365180648992161,-0.05028398999650899,-0.14292254675921767
1066716,20-40,0.013369571690118364,-0.0512584751119954,-0.09445439787959992
1087680,20-40,0.008741161493212038,-0.05790728895635172,-0.13380840383290982
1084475,20-40,-0.008660436628249446,-0.05004617741322792,-0.133437012374569
991762,20-40,-0.023318890660667526,-0.10418781945273087,-0.16867333548784635
1099072,20-40,-0.005180756401695806,-0.08792241177763577,-0.13598667958788002
1011018,20-40,0.014860476445805432,-0.02539726078532805,-0.08802310892530332
372378,20-40,-0.020798048353091257,-0.07042455169268319,-0.13915704904168394
1006489,20-40,-0.007247534446837543,-0.037613394100908734,-0.08309360593943857
841165,20-40,0.01066829013816083,-0.04782080060765034,-0.08865655399511782
1045135,20-40,0.024546961561158237,-0.013211015103798896,-0.09983216313416104
851425,20-40,0.05092325002396377,-0.035322292830617795,-0.09592086615790348
167204,20-40,-0.012948423306248518,-0.07788399182390923,-0.125605198651797
625458,20-40,0.041333276823543846,-0.008390994724213884,-0.0987047574341336
994688,20-40,-0.02844299162049472,-0.0712516801425836,-0.1209879811881592
519145,20-40,0.04128348347690074,-0.012074556015421517,-0.09709180119498348
1092203,20-40,-0.015614318738724937,-0.03414739683304423,-0.15392872389712495
887398,20-40,-0.005884427943650783,-0.06202969663664887,-0.10384433863906559
1101296,20-40,-0.006918805781788533,-0.054471371115873635,-0.1307113969162856
1047556,20-40,0.022349348213653593,-0.0476904855228335,-0.04601069654642784
992132,20-40,0.0020902833647841457,-0.05101069170872068,-0.09634510974068153
1102163,20-40,-0.018967412062004134,-0.0739258749833831,-0.1257413604269167
264284,20-40,0.05856774275668335,-0.05528618487694879,-0.08408944020916391
53991,20-40,0.003306010908921908,-0.04711951555395154,-0.08850163174340088
8798,20-40,-0.04486378025736392,-0.08594627282365358,-0.16330743888565166
303045,20-40,-0.011535044812315699,-0.07256102625516349,-0.12238774640666107
1016406,20-40,-0.025516442883583765,-0.06862298625377014,-0.131619373514377
1096479,20-40,-0.0329331262774962,-0.0731120527855002,-0.12393404415556007
831784,20-40,-0.0061734587414282865,-0.06825618111541376,-0.09125483815293883
997542,20-40,-0.004430216286583192,-0.05322832614122638,-0.1421912072133717
331352,20-40,0.013604886487722385,-0.1371323652843682,-0.1354467725600284
1101298,20-40,0.023318564199636023,-0.00741509342232213,-0.0661407432937543
992757,20-40,-0.029419819930125386,-0.08194909614519635,-0.12287624290374585
1016790,20-40,-0.01999215286060066,-0.03394459812420156,-0.09815658991332574
998062,20-40,0.02549457108609106,-0.011725191479991608,-0.06772980454881337
1097674,20-40,0.03475758839189891,-0.02124991330796425,-0.08030235946493033
870693,20-40,0.025728713255167478,-0.018965480189462626,-0.1020503091346727
1078198,20-40,-0.026218387238874145,-0.07401996257551421,-0.10734767854922389
66771,20-40,0.04854738037554493,-0.021455494326971705,-0.08495506141972914
877810,20-40,0.016991586814044946,-0.0521756111655145,-0.0894016704674698
1086266,20-40,-0.03726777776416107,-0.08041313730995789,-0.12428777114466713
993153,20-40,0.040732826218143954,0.009507875532291012,-0.0726754186941552
1086555,20-40,0.030448408856635193,-0.017594147249726067,-0.10862269729965132
441409,20-40,-0.01273856454425587,-0.08304463378498009,-0.1183011804421962
960302,20-40,0.03875528567340055,0.0025278629730323496,-0.08658753055548765
892224,20-40,0.037174817686550995,-0.011288252703344524,-0.10469941772850364
1098102,20-40,0.002345766665089004,-0.06673458128556986,-0.1308341141561442
300306,20-40,0.03728603607673061,-0.04341264840345867,-0.1500081748822123
1018918,20-40,0.004810399000963302,-0.04347719549472168,-0.12052304709172329
281702,20-40,-0.015519513848683544,-0.07879768599307707,-0.09928615921897552
1005907,20-40,0.04165903290532865,0.03063220605487092,-0.02228660754169378
1096964,20-40,-0.018356340971471007,-0.05878480491089913,-0.11058117169977094
1095971,20-40,0.04849882396439989,-0.010127221341610064,-0.05798742450934728
837375,20-40,-0.047136935587878695,-0.07775769951442385,-0.09889381647811185
290632,20-40,0.000552618124091615,-0.04664270498629662,-0.11116313362492293
172062,20-40,0.03221753478400627,-0.05830628637393936,-0.11943458621653094
1075156,20-40,-0.001711698289737669,-0.050561092764075416,-0.1315008701206558
1096776,20-40,-0.0017437956792516005,-0.0688512600641458,-0.08563603350412582
50498,20-40,0.05599154672076461,0.03466641881662381,-0.06691258226141038
424408,20-40,0.05116570442697364,-0.01720755888912542,-0.08867330808824864
649294,20-40,-0.019305313308574955,-0.04715685275051549,-0.10270241450413997
987100,20-40,0.017802350740927127,-0.01736003912175758,-0.1662903818676253
290830,20-40,0.020141774342757955,0.016195983445604207,-0.0806705826593177
1087061,20-40,0.05536604981357105,-0.0104230521911224,-0.08534179768916572
197945,20-40,-0.030068102254268862,-0.09013432127753336,-0.10460179485626245
348869,20-40,0.0005621937488336538,-0.052727394178613204,-0.08039554275074175
999836,20-40,-0.017218047611919154,-0.04615048229451351,-0.17289048407916915
1084603,20-40,0.07285772414765306,0.012614813667946777,-0.05924359635822396
